MSOA11CD,Number of fires (three-year average),Proportion of fire incidents per person
E02000690,4.666666666666667,0.0010661792704287564
E02000691,8,0.001074258090506244
E02000692,6.5,8.209143723162415e-4
E02000693,7.666666666666667,8.043926835239395e-4
E02000694,5.666666666666667,6.220270764727406e-4
E02000695,5.5,6.484319735911341e-4
E02000696,6.5,9.984639016897081e-4
E02000697,8.5,9.420370165133548e-4
E02000698,4,6.313131313131314e-4
E02000699,4.333333333333333,6.617796782732641e-4
E02000700,5.5,8.330808845804302e-4
E02000701,10,0.0011860989206499823
E02000702,7.666666666666666,8.775946275946275e-4
E02000703,6,9.31098696461825e-4
E02000704,8.5,0.0010208983905837137
E02000705,6.5,9.327019658487588e-4
E02000706,8.166666666666666,8.712969878018421e-4
E02000707,7,0.0011858377096391666
E02000708,3,6.052047609441194e-4
E02000709,5.333333333333333,8.511543781253324e-4
E02000710,8.5,9.912536443148687e-4
E02000711,10,0.0011290504685559444
E02000712,4.666666666666667,6.546950991395436e-4
E02000713,6.5,0.0010808114399733955
E02000714,6.666666666666667,8.250825082508251e-4
E02000715,4.333333333333333,7.575757575757576e-4
E02000716,5,6.469142191745374e-4
E02000717,6.333333333333334,7.519987334758173e-4
E02000718,8.833333333333334,0.0011874355872205046
E02000719,6.333333333333334,0.0010174029451137886
E02000720,5,6.430041152263374e-4
E02000721,9.666666666666666,9.974890792143914e-4
E02000722,7.333333333333334,8.658008658008659e-4
E02000723,7.833333333333333,6.939522797070636e-4
E02000724,5.5,7.131742738589211e-4
E02000725,10.833333333333334,0.0010670081092616305
E02000726,10.833333333333332,4.0860458391480905e-4
E02000727,7,8.081274532440544e-4
E02000728,5.666666666666667,0.0011473307687116152
E02000729,4.666666666666667,8.135750813575082e-4
E02000730,5.5,8.150563129816242e-4
E02000731,8.666666666666666,7.891701572269774e-4
E02000732,6,0.001038241910365115
E02000733,7.5,7.39863865048831e-4
E02000734,6.833333333333334,8.926627476594819e-4
E02000735,6,6.914832315316353e-4
E02000736,9.166666666666666,0.0010122202591283864
E02000737,6.833333333333333,8.424772942095097e-4
E02000738,8.333333333333334,9.040283503290664e-4
E02000739,6.666666666666667,8.780016682031697e-4
E02000740,6,8.409250175192712e-4
E02000741,7.333333333333333,8.349462977722114e-4
E02000742,7.666666666666666,8.726996774805539e-4
E02000743,8.333333333333334,8.185985592665358e-4
E02000744,9.666666666666666,0.0010167946425440903
E02000745,6.166666666666667,9.175221941179389e-4
E02000746,6.333333333333333,7.495956128930445e-4
E02000747,15.5,0.001099914845302299
E02000748,5.833333333333333,9.009009009009008e-4
E02000749,11,0.0012835472578763127
E02000750,12.5,7.615450225417327e-4
E02000751,9.333333333333334,0.0010264305876315114
E02000752,5.166666666666667,6.596867551923732e-4
E02000753,6.5,9.864926392472303e-4
E02000754,3.5,7.043670758703965e-4
E02000755,4.166666666666667,7.449788426008701e-4
E02000756,10.5,7.575757575757576e-4
E02000757,8,7.101011894194922e-4
E02000758,4.5,7.114624505928853e-4
E02000759,8.333333333333334,7.33568075117371e-4
E02000760,5.5,7.614564585352347e-4
E02000762,6.333333333333333,9.515224358974359e-4
E02000763,4.5,7.797608733321782e-4
E02000764,9,7.245793414378874e-4
E02000765,2,5.877167205406994e-4
E02000767,7,0.0010656112041406607
E02000768,4,6.869311351537008e-4
E02000769,15.166666666666666,9.590051638739593e-4
E02000770,4.833333333333333,7.478467172107896e-4
E02000772,7.333333333333333,8.09955084308961e-4
E02000773,9.5,9.405940594059406e-4
E02000774,6.333333333333334,8.378533315694317e-4
E02000776,5.333333333333333,7.631039252158153e-4
E02000777,3.333333333333333,7.284382284382284e-4
E02000779,9.5,0.001049375897492544
E02000780,12.166666666666666,7.692631933906592e-4
E02000781,10.666666666666666,7.045354469396741e-4
E02000782,8.833333333333334,9.810454612764698e-4
E02000783,4.333333333333334,6.917837377607494e-4
E02000784,9.333333333333334,0.0010601241859760715
E02000785,8.333333333333334,8.275405494869249e-4
E02000786,7.5,8.982035928143712e-4
E02000787,10.5,9.797517962116264e-4
E02000788,6.5,7.139718804920914e-4
E02000789,4.5,6.793478260869565e-4
E02000790,2,6.4e-4
E02000791,6.833333333333334,9.318605391154144e-4
E02000792,4.5,6.122448979591836e-4
E02000793,5.666666666666667,8.455187506217051e-4
E02000794,5.5,7.794784580498867e-4
E02000795,3.5,6.297229219143577e-4
E02000796,6.333333333333334,6.789594053744997e-4
E02000797,5.833333333333333,7.294402067441957e-4
E02000798,7.833333333333333,7.064694564694565e-4
E02000799,4,8.316008316008316e-4
E02000800,5,9.109127345600292e-4
E02000801,4.5,6.224927375847282e-4
E02000802,6,8.654262224145391e-4
E02000803,9,0.0011547344110854503
E02000804,5.666666666666667,0.0010250844187168356
E02000805,8.333333333333334,7.29011751669437e-4
E02000806,5.5,6.374594343996292e-4
E02000807,7.833333333333333,8.237809794230027e-4
E02000808,12.333333333333334,0.0010767708515220303
E02000809,10.333333333333334,8.205616877101035e-4
E02000810,10.5,7.771445488860928e-4
E02000812,11.166666666666666,0.001032421104536489
E02000813,11,0.0010124252185918085
E02000814,5.833333333333333,5.632805458993176e-4
E02000815,9.333333333333332,0.001287533912723594
E02000816,14.833333333333332,0.0014002957928191573
E02000817,9,0.0012350761630300535
E02000818,9.666666666666666,0.0014892415138910286
E02000819,11,0.0015458122540753232
E02000820,8,7.608178792201616e-4
E02000821,16,0.002015621063240111
E02000822,16.833333333333332,0.00233180957658032
E02000823,11.833333333333334,0.0013226034797511272
E02000824,12,0.0012248647545166887
E02000825,8.666666666666666,0.0010673234811165845
E02000826,7.666666666666666,8.247274813539873e-4
E02000827,14.833333333333334,0.0013333333333333333
E02000828,9.5,0.0011036245353159852
E02000829,12.166666666666666,0.0010505713381112741
E02000830,8.333333333333334,8.98860245209075e-4
E02000831,11,0.0011040851149252233
E02000832,12.166666666666666,0.0011312567797923446
E02000833,9.166666666666666,0.001053882118494673
E02000834,13,0.00131738954195379
E02000835,6,7.689350249903883e-4
E02000836,6.166666666666667,8.922973038151739e-4
E02000837,7.166666666666667,9.797220323536113e-4
E02000838,8.5,8.659331703341483e-4
E02000839,5.666666666666667,6.665882445202525e-4
E02000840,6.833333333333334,9.767486182580523e-4
E02000841,8.666666666666666,9.369369369369369e-4
E02000842,6.333333333333333,7.954450305618354e-4
E02000843,6.333333333333333,8.752533628155518e-4
E02000844,7.833333333333334,9.248327430145612e-4
E02000845,5,5.802483462922131e-4
E02000846,4.5,7.480053191489362e-4
E02000847,8.5,8.924821503569929e-4
E02000848,5.5,8.781733993293949e-4
E02000849,4,5.970149253731343e-4
E02000850,5,6.385696040868455e-4
E02000851,9.666666666666666,9.344288706299339e-4
E02000852,5.666666666666666,9.021917953616727e-4
E02000853,5.333333333333333,8.051529790660225e-4
E02000854,6.166666666666667,0.0010036892361111112
E02000855,5,7.289692374981776e-4
E02000856,6.333333333333333,6.815165536783958e-4
E02000857,5,9.462528387585163e-4
E02000858,7,8.342271481349065e-4
E02000859,6.666666666666666,9.365926758452748e-4
E02000860,13.833333333333332,0.0016126525219553897
E02000861,3,0.0010166045408336157
E02000863,3.5,6.687046236148261e-4
E02000864,10.166666666666666,9.418812920758445e-4
E02000865,7.166666666666667,8.548027989821883e-4
E02000866,8.833333333333334,8.083211322596389e-4
E02000867,7.666666666666667,5.989583333333334e-4
E02000868,6.666666666666667,8.926977325477593e-4
E02000869,8,0.0012001200120012002
E02000870,5.333333333333334,9.872886585215353e-4
E02000871,9.5,8.172043010752689e-4
E02000872,10,0.0010992634934593821
E02000873,7.666666666666666,6.905040679696178e-4
E02000874,5.333333333333334,8.023669825986662e-4
E02000875,13.666666666666666,9.872619133617473e-4
E02000876,7.5,9.267268009390832e-4
E02000877,11.5,8.631041729210447e-4
E02000878,11.833333333333334,9.8660441331777e-4
E02000879,7.333333333333334,7.84985370727182e-4
E02000880,6.333333333333333,9.420397639942486e-4
E02000881,10.666666666666668,0.0011210369591872482
E02000882,5.833333333333334,7.055313659087245e-4
E02000883,8.5,9.474974919184037e-4
E02000884,10.833333333333334,7.831514012385841e-4
E02000885,8,0.0014540167211922936
E02000886,7.666666666666666,8.091468777484608e-4
E02000887,9,7.880220646178094e-4
E02000888,8.5,8.214941528945589e-4
E02000889,6.5,7.488479262672812e-4
E02000890,3.666666666666667,5.369258554205106e-4
E02000891,13.5,6.626417317037256e-4
E02000893,8.5,0.001045253320216429
E02000894,9.333333333333334,7.770654677656593e-4
E02000895,7.666666666666666,9.37245313773431e-4
E02000896,6.333333333333333,8.790191996298866e-4
E02000897,8.5,9.932227155877542e-4
E02000898,5.333333333333333,6.751909524412372e-4
E02000899,4.166666666666667,7.595090533479159e-4
E02000900,7.5,8.550906396077984e-4
E02000901,4,5.920663114268798e-4
E02000902,8.5,0.0010725552050473185
E02000903,7.5,7.568113017154389e-4
E02000904,6,6.772773450728074e-4
E02000905,3.833333333333333,6.071164607749974e-4
E02000906,9.333333333333334,9.783368273934313e-4
E02000907,11.5,0.0010507080858839653
E02000908,7.166666666666666,5.600270896824776e-4
E02000909,6.666666666666667,7.385251652450058e-4
E02000910,8.666666666666666,8.035852263946839e-4
E02000911,11,9.256921652781284e-4
E02000912,5.333333333333334,7.513853667699823e-4
E02000913,10.333333333333334,0.0011268629589240276
E02000914,6.666666666666667,7.005008581135512e-4
E02000915,6.5,0.0011230131306150656
E02000916,8.333333333333334,8.407317729351629e-4
E02000917,7.833333333333333,7.569900785981188e-4
E02000918,9.833333333333334,0.0010024807149896355
E02000919,4.333333333333333,7.163718520967653e-4
E02000920,10,0.0011766090128250382
E02000921,8.833333333333334,7.829581043550199e-4
E02000922,10,0.001119444755401321
E02000923,5.5,6.709771867756496e-4
E02000924,15.5,0.0010494245091401489
E02000925,10.5,0.0013014377788795242
E02000926,7.333333333333333,7.981425047162966e-4
E02000927,7.833333333333333,0.0010702737168101289
E02000928,8,9.315323707498836e-4
E02000929,12,0.0015982951518380393
E02000930,8.833333333333334,8.048595292331056e-4
E02000931,5.5,5.674197874754978e-4
E02000932,11,9.300752515430794e-4
E02000933,6.5,7.217410615145459e-4
E02000934,6.333333333333333,6.321322819975379e-4
E02000935,12,0.0016849199663016006
E02000936,8.666666666666666,9.35117249316645e-4
E02000937,8,9.358914365933552e-4
E02000938,9.666666666666666,8.560632896445861e-4
E02000939,6.5,9.727626459143969e-4
E02000940,8,9.320750320400792e-4
E02000941,7,6.701771182383916e-4
E02000942,6.333333333333333,7.81699991771579e-4
E02000943,7,7.864284911807662e-4
E02000944,6.666666666666666,9.111202223133342e-4
E02000945,6.5,7.798440311937612e-4
E02000946,5.833333333333333,8.22291138050935e-4
E02000947,5.833333333333333,6.419427020285389e-4
E02000948,8.833333333333334,8.930677720486638e-4
E02000949,6.666666666666666,6.732646603379788e-4
E02000950,5.666666666666667,7.483711921112872e-4
E02000951,3.5,7.947320617620345e-4
E02000952,4.5,7.389162561576355e-4
E02000953,6.833333333333334,0.0010893246187363835
E02000954,4,8.824178248400617e-4
E02000955,6.333333333333333,9.736100435562388e-4
E02000956,5,6.02918123718799e-4
E02000957,13.5,0.0012091356918943125
E02000958,8,9.232544720138488e-4
E02000959,9.333333333333334,0.0011145609426001116
E02000960,6.333333333333333,7.266330120850543e-4
E02000961,9.833333333333334,0.00085701005171111505
E02000962,8.333333333333334,7.778711223124554e-4
E02000963,11,9.900990099009901e-4
E02000964,9.166666666666666,6.710590531966812e-4
E02000965,8.166666666666666,8.666737415543527e-4
E02000966,9.166666666666666,8.067118425298483e-4
E02000967,7.5,7.138777841233581e-4
E02000968,22.666666666666668,0.0014166666666666668
E02000969,11.166666666666666,0.0010212791902932748
E02000970,8.166666666666666,7.2010110807395e-4
E02000971,10.333333333333334,0.0010341606618628236
E02000972,15.333333333333334,0.0013560920963414994
E02000973,11.333333333333334,0.0011502418891031496
E02000974,9.666666666666666,9.172280735047601e-4
E02000975,7.666666666666667,8.97631034617336e-4
E02000976,8.833333333333334,8.813942659482472e-4
E02000977,13.166666666666668,0.0017490258590152322
E02000978,8.833333333333334,8.906365530684951e-4
E02000979,8.166666666666666,7.684827953953765e-4
E02000980,7.5,6.881996696641586e-4
E02000981,8.5,8.152695185114138e-4
E02000982,10.5,0.0011356262167423752
E02000983,10.166666666666666,0.001023009324478433
E02000984,6,7.989347536617843e-4
E02000985,8,0.0011026878015161956
E02000986,8.833333333333334,0.0014115265793118142
E02000987,10,0.0013879250520471894
E02000988,7.666666666666667,0.0010764766451371339
E02000989,6,8.613264427217916e-4
E02000990,7.5,9.497277447131822e-4
E02000991,5.333333333333333,0.0011576586354098833
E02000992,9,0.0014885874958650348
E02000993,10.333333333333334,0.0012523734496828669
E02000994,11.333333333333334,0.0013385299791346798
E02000995,8,9.757287474082205e-4
E02000996,11.333333333333334,0.0013328629111294054
E02000997,7.666666666666666,0.0012537476151539928
E02000998,12.5,0.0013067112690779846
E02000999,18,0.002206423142927188
E02001000,13,0.0013969482054588438
E02001001,6.5,7.303370786516854e-4
E02001002,8.5,0.001235824367548706
E02001003,3.333333333333333,0.0010946907498631635
E02001004,14.5,0.0016689686924493555
E02001005,10,0.0011093854004881295
E02001006,9.5,0.0011378608216552882
E02001007,8.833333333333334,0.0012105431455849437
E02001008,8.666666666666666,9.833957411399825e-4
E02001009,7.166666666666667,0.0012362716347536083
E02001010,5.833333333333333,9.410119911813733e-4
E02001011,7.5,9.045953443492944e-4
E02001012,7,8.297771455666193e-4
E02001013,5.833333333333333,9.489723984599534e-4
E02001014,7,8.718395815170009e-4
E02001015,10.166666666666666,0.001221514678200969
E02001016,12.666666666666666,0.0014826953841351592
E02001017,11.166666666666668,0.0011662315056570932
E02001018,5,6.650704974727321e-4
E02001019,8.5,0.0010981912144702843
E02001020,3,9.683666881859264e-4
E02001021,5,8.118201006656925e-4
E02001022,7.666666666666667,9.71324802567676e-4
E02001023,3,6.730984967466906e-4
E02001024,5.5,6.719609040928528e-4
E02001025,12.666666666666666,0.0015766326445938097
E02001026,14,0.0013053613053613054
E02001027,7,9.444144630329196e-4
E02001028,4.5,7.753273604410751e-4
E02001029,9.166666666666666,0.0012061403508771928
E02001030,5.666666666666667,9.67999088942034e-4
E02001031,3.5,0.0010345846881466155
E02001032,4.333333333333333,7.013001024977072e-4
E02001033,7,0.0011604774535809018
E02001034,11.333333333333334,0.0013378979262582144
E02001035,7,0.0010114145354717526
E02001036,6.333333333333334,8.196367714938959e-4
E02001037,5.5,7.865007865007865e-4
E02001038,7.5,0.0016637089618456078
E02001039,5.333333333333333,7.673860911270983e-4
E02001040,5.5,8.930021107322617e-4
E02001041,11.833333333333334,0.0015363974725179608
E02001042,9,0.0014036182158452901
E02001043,5,9.135757354284671e-4
E02001044,12.166666666666666,0.0012715997770345595
E02001045,9.666666666666666,0.001179005569784933
E02001046,17.833333333333332,0.0017124383842263618
E02001047,12,0.0012055455093429777
E02001048,10.166666666666666,0.0011261261261261261
E02001049,11.333333333333334,0.001169952857781907
E02001050,7.5,8.758612635758495e-4
E02001051,10.833333333333334,0.0012041050720610574
E02001052,16.666666666666668,0.0011736262704504377
E02001053,26.666666666666668,0.002395066163702772
E02001055,10.833333333333334,0.0011786892975011788
E02001056,11.666666666666666,0.001402749388802052
E02001057,17.333333333333332,0.0015179379396911578
E02001059,15.166666666666666,0.0012673741678504776
E02001061,16.666666666666668,0.0016723526657301494
E02001062,11,9.971897380110597e-4
E02001063,14.166666666666666,9.672720651827574e-4
E02001064,11.666666666666666,0.001129834075795726
E02001065,12.833333333333334,0.0013269913487057527
E02001066,17.666666666666668,0.0013489094194599272
E02001067,14,0.0012585400934915498
E02001068,14.666666666666668,0.0013798726753849531
E02001069,15.833333333333332,0.0012461304370638543
E02001070,13.333333333333334,0.0010296010296010297
E02001071,13,9.000276931597895e-4
E02001072,10.833333333333334,0.001198642767573947
E02001073,13.666666666666668,0.001431664222361897
E02001074,15.666666666666666,0.001324204772772096
E02001075,8.5,9.691027248888382e-4
E02001076,13.5,0.0011298962169400736
E02001077,9,0.0012498264129981948
E02001078,10.5,0.0014044943820224719
E02001079,9,0.0010135135135135136
E02001080,11.666666666666666,0.0012072295805739513
E02001081,8.333333333333334,0.0013160665403242789
E02001082,5.833333333333333,8.662508662508662e-4
E02001083,10,0.0015634771732332708
E02001084,6.833333333333333,8.155308907188606e-4
E02001085,11.166666666666666,0.001333811116419812
E02001086,8.333333333333334,0.0012635835228708618
E02001087,14.833333333333334,0.001568503048887949
E02001088,7.833333333333333,8.647017698789417e-4
E02001089,5,7.714858818083629e-4
E02001090,7.166666666666666,0.0011032430213464696
E02001091,12,0.0015065913370998117
E02001092,8.666666666666666,0.0010198478073272141
E02001093,8.666666666666666,9.24050183033017e-4
E02001094,15.333333333333334,0.001594730455884902
E02001095,14.166666666666666,0.0017126047711154093
E02001096,9.333333333333334,0.0012383353235151033
E02001097,9.333333333333334,0.001154829662624763
E02001098,5,8.545547769612033e-4
E02001099,6.5,0.0010987153482082488
E02001100,9.5,0.0015950302216252519
E02001101,4.5,0.0010630758327427356
E02001102,3.5,7.856341189674523e-4
E02001103,8.333333333333334,0.001531018433461939
E02001104,9,0.0015728766165676337
E02001105,5,8.30702774547267e-4
